,Unnamed: 0,Kommun,Kommunnamn,Antal Bilar,Kommungrupp 2023,Travel (km),Travel +-,Boende totalt Antal,E,N,geom_Length,geom_Area,mean,max,25%,50%,75%,95%,std
1280C1610,415,1280,Malmö,621,Storstäder,22,5,1817,375721,6161593,3270.742709,469472.397,128.58624429223744,543.3999999999999,46.4,98.5,198.60000000000002,319.805,98.8822150124223
1280C1150,416,1280,Malmö,500,Storstäder,22,5,1516,374853,6159777,8403.213606,2269981.938,134.57648401826484,654.6999999999998,43.8,110.6,204.00000000000009,329.6,105.00907190690756
1280C1220,417,1280,Malmö,700,Storstäder,22,5,1681,372243,6160227,3536.768201,380160.4801,148.5501598173516,577.4999999999998,53.975,117.5,227.25000000000006,363.7049999999999,111.90978901234207
1280C1290,418,1280,Malmö,451,Storstäder,22,5,2167,374853,6159777,2621.584817,231720.482,90.06891552511418,394.9999999999997,32.4,69.19999999999999,136.625,226.50999999999993,70.70162513995706
1280C1300,419,1280,Malmö,538,Storstäder,22,5,1653,374853,6159777,1777.764489,168787.7611,128.7291095890411,733.5999999999999,46.3,104.8,196.0,309.4049999999999,98.02051447425825
1280C1870,420,1280,Malmö,524,Storstäder,22,5,1901,373305,6162990,1625.33069,151437.0235,121.13865296803654,657.3,40.1,97.5,184.925,296.1099999999999,93.73616287555151
1280C1920,421,1280,Malmö,439,Storstäder,22,5,1211,374404,6162533,1336.048146,99002.96128,108.69946347031964,487.79999999999984,35.5,87.4,166.60000000000002,268.9,86.59868158851428
1280C1280,422,1280,Malmö,706,Storstäder,22,5,1785,372243,6160227,4482.223216,504254.3749,149.41804794520547,690.2999999999998,54.0,116.6,229.72500000000005,365.20999999999975,113.58686692173313
1280C1250,423,1280,Malmö,759,Storstäder,22,5,1701,368691,6159551,8842.438377,3029994.066,166.4547716894977,755.2999999999996,58.0,134.20000000000002,256.95000000000005,399.49999999999983,124.25865626535597
1280C1320,424,1280,Malmö,362,Storstäder,22,5,2057,374853,6159777,1588.102706,134827.5135,91.53092465753424,468.0,28.9,72.3,138.35000000000002,232.50499999999994,75.19691664351727
1280C1180,425,1280,Malmö,703,Storstäder,22,5,1754,376445,6159051,13883.06623,6970211.698,167.00291095890412,672.8999999999996,57.7,138.3,255.00000000000006,396.8,124.1938364399705
1280C1270,426,1280,Malmö,1123,Storstäder,22,5,6527,372243,6160227,5930.782536,1759847.461,248.93631278538808,978.1999999999994,90.5,203.9000000000001,381.47499999999997,587.9999999999995,181.09551903449776
1280C1360,427,1280,Malmö,562,Storstäder,22,5,1519,374853,6159777,1011.733448,57978.69481,154.21171232876713,771.5999999999999,50.9,129.05,234.52500000000003,372.6099999999998,118.31509030331978
1280C1330,428,1280,Malmö,545,Storstäder,22,5,1460,374853,6159777,2143.349299,172240.3659,135.28803652968037,640.3999999999997,46.4,110.55,206.90000000000003,331.4149999999998,103.49860062725057
1280C1380,429,1280,Malmö,566,Storstäder,22,5,2448,374853,6159777,1694.512967,142776.0341,140.38825342465753,750.9999999999997,47.375,113.0,213.30000000000004,342.10499999999996,108.44518868902212
1280C1350,430,1280,Malmö,382,Storstäder,22,5,2071,374853,6159777,2738.471123,239067.6993,102.58348173515982,570.6999999999999,32.0,80.6,155.9,263.30999999999995,84.5632592401266
1280C1390,431,1280,Malmö,677,Storstäder,22,5,1891,374853,6159777,3332.65138,226234.197,141.09700913242008,591.1999999999996,50.775,110.20000000000002,216.7,347.00999999999976,107.43876857113185
1280C1460,432,1280,Malmö,416,Storstäder,22,5,1811,374853,6159777,1837.567378,125626.7108,97.03664383561645,531.8999999999997,32.4,76.4,148.625,244.3,77.61932409031658
1280C1430,433,1280,Malmö,394,Storstäder,22,5,2471,372243,6160227,2050.463466,216895.4034,86.34065068493152,456.7,29.0,65.4,132.925,218.00000000000003,69.34618975050972
1280C1420,434,1280,Malmö,585,Storstäder,22,5,1565,374651,6161154,2421.092874,187159.2724,163.91268264840184,761.4999999999995,54.875,139.3,249.72500000000005,394.6099999999999,124.22046680299817
1280C1370,435,1280,Malmö,891,Storstäder,22,5,2042,376445,6159051,3825.226419,751569.7404,205.04481735159814,782.1999999999997,72.675,168.8,312.82499999999993,487.5099999999998,150.98285209352045
1280C1410,436,1280,Malmö,558,Storstäder,22,5,1298,372243,6160227,3323.627334,545633.2324,139.32613013698634,586.6999999999997,47.0,115.6,214.85000000000002,335.9999999999999,105.99967311674831
1280C1470,437,1280,Malmö,419,Storstäder,22,5,1673,374853,6159777,1263.696278,76707.4774,98.7680479452055,502.3,32.4,77.15,153.10000000000002,243.90000000000003,78.99414249220285
1280C1400,438,1280,Malmö,800,Storstäder,22,5,2018,374853,6159777,3773.191602,740369.4309,163.97222602739728,581.0999999999997,57.99999999999999,129.20000000000002,249.60000000000002,406.0999999999999,124.09407845424647
1280C1340,439,1280,Malmö,1130,Storstäder,22,5,3436,372243,6160227,6014.917193,1609086.244,239.87761415525114,876.2999999999996,86.10000000000001,191.8,363.62500000000006,575.8349999999992,177.13846265420165
1280C1530,440,1280,Malmö,386,Storstäder,22,5,1873,374853,6159777,1776.720398,176754.4133,93.05367579908678,511.5,29.3,72.6,144.3,234.9,75.267011445563
1280C1480,441,1280,Malmö,264,Storstäder,22,5,1458,372243,6160227,2967.981221,391597.4444,82.41885844748857,506.4,21.9,62.1,123.8,228.3,74.16761624235667
1280C1510,442,1280,Malmö,799,Storstäder,22,5,2360,375721,6161593,3662.115325,688848.3745,180.28844748858447,738.4999999999995,65.2,146.35000000000002,275.20000000000005,428.12499999999943,132.8817950458418
1280C1490,443,1280,Malmö,487,Storstäder,22,5,1300,374651,6161154,3238.221516,395801.6991,132.39928082191784,663.8999999999999,42.8,111.75,201.80000000000004,323.9999999999999,102.50348033346833
1280C1580,444,1280,Malmö,580,Storstäder,22,5,2041,374651,6161154,1596.620229,159532.0989,158.3292808219178,797.0999999999998,53.9,135.55,238.3,376.40999999999997,118.85548052858368
1280C1570,445,1280,Malmö,408,Storstäder,22,5,1284,374651,6161154,1911.409607,174257.9663,107.86256849315069,616.3,33.0,87.10000000000001,163.72500000000002,273.10499999999996,86.68581856398617
1280C1590,446,1280,Malmö,611,Storstäder,22,5,2050,374651,6161154,1936.569609,220680.8167,147.70430365296804,760.8999999999997,51.1,121.20000000000002,226.97500000000002,352.7149999999997,111.62227532767163
1280C1440,447,1280,Malmö,1132,Storstäder,22,5,3235,368691,6159551,5720.765096,1845231.129,240.597808219178,824.0999999999996,86.10000000000001,191.25,367.175,578.6999999999995,178.1517630534809
1280C1600,448,1280,Malmö,273,Storstäder,22,5,1629,375721,6161593,2495.406993,212049.2689,74.9013698630137,584.1999999999999,21.5,56.9,112.7,204.50999999999993,66.85158114462901
1280C1620,449,1280,Malmö,471,Storstäder,22,5,1413,372243,6160227,1893.026714,217835.7255,114.90148401826485,580.1000000000001,39.3,92.55000000000001,175.7,280.1149999999998,89.99902754780751
1280C1700,450,1280,Malmö,416,Storstäder,22,5,2172,372243,6160227,1678.318143,165064.2205,96.87947488584476,498.50000000000006,32.4,76.5,149.10000000000002,239.50000000000009,76.67008777750884
1280C1500,451,1280,Malmö,557,Storstäder,22,5,1936,377550,6161705,4043.485424,850033.803,130.87934931506854,608.3999999999997,45.9,105.55,200.32500000000005,317.70999999999987,100.60699009863231
1280C1560,452,1280,Malmö,682,Storstäder,22,5,1918,370146,6162064,4238.835989,798261.9267,173.14698630136988,750.2999999999998,61.775,147.75,261.725,407.12499999999955,126.80877928233299
1280C1710,453,1280,Malmö,283,Storstäder,22,5,2062,374651,6161154,1555.852808,127075.3841,58.57350456621005,313.70000000000005,21.4,43.8,87.6,152.30499999999995,47.43206336248139
1280C1650,454,1280,Malmö,499,Storstäder,22,5,1360,372243,6160227,2727.846087,458344.0509,105.83484018264839,492.8999999999999,36.3,82.2,162.62500000000003,263.62499999999966,83.20639123453051
1280C1450,455,1280,Malmö,774,Storstäder,22,5,1698,377550,6161705,8194.09361,2277999.427,154.81462328767122,521.8999999999997,57.4,120.10000000000002,236.52500000000006,377.7149999999997,116.25252235968863
1280C1740,456,1280,Malmö,337,Storstäder,22,5,1970,375721,6161593,1963.540435,117879.1575,92.6426598173516,548.7,25.8,72.25,140.9,242.8,78.82061527544337
1280C1540,457,1280,Malmö,645,Storstäder,22,5,1444,368691,6159551,8156.955338,2793809.088,156.0778881278539,825.3999999999999,54.775,129.20000000000002,239.22500000000002,371.20500000000004,116.43223814352561
1280C1730,458,1280,Malmö,715,Storstäder,22,5,1681,377550,6161705,2771.841499,316363.5385,169.14660958904108,709.1999999999996,60.7,139.60000000000002,257.725,403.50499999999994,125.94098600385514
1280C1780,459,1280,Malmö,642,Storstäder,22,5,1529,377550,6161705,2472.334422,314181.9715,154.30105022831052,812.8999999999996,52.9,126.25,238.60000000000002,368.9199999999997,116.79522800563578
1280C1670,460,1280,Malmö,587,Storstäder,22,5,1425,372243,6160227,3923.238318,466502.5869,143.62381278538814,835.2999999999996,50.3,117.15,217.925,347.3099999999997,108.68487155646979
1280C1770,461,1280,Malmö,311,Storstäder,22,5,1448,375721,6161593,1917.048234,102121.296,65.02635844748859,404.3,21.8,49.9,98.325,168.20499999999998,53.43878566788738
1280C1800,462,1280,Malmö,297,Storstäder,22,5,1675,374651,6161154,1352.631896,95663.19402,87.2481392694064,489.2000000000001,25.0,68.69999999999999,130.82500000000005,230.91999999999973,75.044448715315
1280C1660,463,1280,Malmö,594,Storstäder,22,5,1550,372243,6160227,3235.105756,433899.1407,123.0663584474886,580.9999999999999,43.3,94.5,187.7,305.5099999999999,95.35771359552561
1280C1840,464,1280,Malmö,366,Storstäder,22,5,1667,377550,6161705,1817.191574,156925.3815,73.26882420091323,315.9,25.5,55.0,112.3,185.80000000000004,58.057774839418954
1280C1830,465,1280,Malmö,310,Storstäder,22,5,1808,375721,6161593,1816.977166,133347.5287,89.23038812785387,554.5999999999999,25.4,68.8,134.0,236.30499999999995,76.85168864192264
1280C1550,466,1280,Malmö,944,Storstäder,22,5,2142,380325,6162973,19612.48524,10739377.84,187.93641552511414,663.8999999999994,68.19999999999999,145.55,288.6,462.42499999999956,141.38172490276904
1280C1820,467,1280,Malmö,607,Storstäder,22,5,2433,372243,6160227,2283.556179,242684.3099,123.83357305936075,431.9999999999999,43.7,97.0,188.50000000000006,308.69999999999993,95.0893657799584
1280C1810,468,1280,Malmö,667,Storstäder,22,5,1726,370146,6162064,2936.815433,503079.7669,158.37608447488586,711.4999999999997,54.4,128.8,243.12500000000006,380.00499999999994,119.70380399897581
1280C1890,469,1280,Malmö,301,Storstäder,22,5,1985,375721,6161593,1515.531752,135205.1182,87.53888127853884,557.3,25.0,66.8,131.3,236.8,76.71839831731494
1280C1950,470,1280,Malmö,660,Storstäder,22,5,1829,370146,6162064,3585.985998,462452.6376,157.7466095890411,701.4999999999999,54.6,130.4,241.60000000000002,377.70999999999987,118.34214386246066
1280C2160,471,1280,Malmö,376,Storstäder,22,5,1327,373305,6162990,1758.781027,104806.2288,82.28037671232876,394.50000000000006,28.5,62.1,126.80000000000001,208.2,66.3930610915732
1280C2250,472,1280,Malmö,369,Storstäder,22,5,1267,373305,6162990,1501.942263,109214.3883,93.36098173515983,562.1999999999999,29.0,72.6,143.025,237.8099999999999,76.89510436571817
1280C2220,473,1280,Malmö,281,Storstäder,22,5,1758,374404,6162533,1015.985576,61756.2659,75.70633561643835,518.7999999999998,21.8,57.7,114.825,203.00999999999988,66.4626776045828
1280C2260,474,1280,Malmö,254,Storstäder,22,5,1688,374404,6162533,1233.587838,69891.87555,90.05497716894978,580.7999999999998,21.9,68.95,133.22500000000002,251.20499999999993,82.26711880104604
1280C2530,475,1280,Malmö,835,Storstäder,22,5,1814,380325,6162973,4723.628525,808908.6844,168.19066210045665,577.8999999999996,60.4,130.5,257.50000000000006,414.70499999999976,127.94408996109212
1280C1990,476,1280,Malmö,763,Storstäder,22,5,1795,377550,6161705,3018.127488,569457.3189,151.91462328767125,527.6999999999998,56.9,118.85,230.425,370.70499999999987,114.02357092872677
1280C2050,477,1280,Malmö,438,Storstäder,22,5,1433,373305,6162990,2434.202717,341502.8711,139.76842465753427,679.1999999999999,46.0,118.70000000000002,208.3,349.2049999999999,109.40260818523791
1280C2110,478,1280,Malmö,254,Storstäder,22,5,1260,375721,6161593,1118.088478,69450.4639,78.4643607305936,609.5999999999998,21.4,57.75,117.025,222.80499999999995,72.5092620493001
1280C2140,479,1280,Malmö,172,Storstäder,22,5,1427,374404,6162533,1220.168939,52424.04077,98.69092465753425,757.8,18.4,69.55,149.9,288.7,96.66187502290899
1280C1910,480,1280,Malmö,207,Storstäder,22,5,1603,374404,6162533,3805.868547,595367.8925,66.84521689497717,548.0999999999999,17.9,46.9,97.9,198.30499999999995,65.61466233732902
1280C2070,481,1280,Malmö,466,Storstäder,22,5,1080,377550,6161705,2730.573537,350554.6763,129.93763698630138,695.0999999999998,42.5,108.45,196.82500000000005,319.30499999999995,101.43086058747866
1280C2150,482,1280,Malmö,418,Storstäder,22,5,1303,375721,6161593,1199.54163,88046.26695,109.13066210045663,600.4999999999998,35.4,88.5,167.0,273.1,87.25895740402912
1280C2180,483,1280,Malmö,403,Storstäder,22,5,1736,375721,6161593,1518.109062,101914.2074,88.71286529680366,491.6,31.9,69.1,134.72500000000002,219.00000000000003,69.80413345653304
1280C2170,484,1280,Malmö,336,Storstäder,22,5,1225,373305,6162990,1860.038556,101564.3415,92.12514840182651,506.5,28.0,72.6,137.8,243.3,77.8727173708559
1280C2040,485,1280,Malmö,756,Storstäder,22,5,1735,380325,6162973,3532.955056,444177.8034,176.60827625570775,799.9999999999997,62.1,145.20000000000002,268.90000000000003,418.49999999999983,130.4069171669164
1280C2120,486,1280,Malmö,901,Storstäder,22,5,2229,377550,6161705,4773.759441,752914.9137,213.9267922374429,798.4999999999994,77.0,178.75,325.29999999999995,502.60499999999985,154.82091754329068
1280C2350,487,1280,Malmö,352,Storstäder,22,5,1415,373305,6162990,1339.364268,68419.35768,95.0362899543379,550.0,28.9,75.9,145.22500000000002,243.1,79.17818852875001
1280C2360,488,1280,Malmö,471,Storstäder,22,5,1698,373305,6162990,1263.670311,84640.08998,119.86316210045662,516.8999999999999,39.7,96.3,181.6,298.3099999999999,94.34925459669086
1280C2370,489,1280,Malmö,388,Storstäder,22,5,1931,374404,6162533,1780.518436,121245.2694,102.36624429223745,704.9999999999999,32.5,82.6,154.50000000000003,261.205,83.35457832443527
1280C2190,490,1280,Malmö,380,Storstäder,22,5,1260,373305,6162990,3442.137675,670111.6603,82.04900684931508,423.1,28.5,62.2,126.3,206.6,65.77479931952215
1280C2280,491,1280,Malmö,597,Storstäder,22,5,2057,377550,6161705,6046.505881,1166680.821,146.47408675799088,766.6999999999997,50.150000000000006,120.4,225.4,354.3999999999999,111.58132226414966
1280C2570,492,1280,Malmö,343,Storstäder,22,5,1379,373305,6162990,875.5684881,48054.47061,94.52385844748858,595.2,28.9,75.6,143.9,242.40499999999997,77.83701115304028
1280C2540,493,1280,Malmö,332,Storstäder,22,5,1754,374404,6162533,1481.777997,102174.9517,91.07608447488586,505.99999999999983,28.5,71.25,138.3,234.9,76.72816600111341
1280C2550,494,1280,Malmö,678,Storstäder,22,5,1510,373305,6162990,2859.297001,322171.3771,184.5000684931507,860.0999999999997,63.9,158.9,277.70000000000005,435.7049999999998,135.56005421121017
1280C2580,495,1280,Malmö,261,Storstäder,22,5,1245,374671,6163900,1701.981588,116702.0373,81.5517694063927,488.8999999999999,22.0,61.650000000000006,120.42500000000001,226.8199999999997,72.47938757071002
1280C2650,496,1280,Malmö,422,Storstäder,22,5,1355,373305,6162990,1070.491468,66970.23207,123.13521689497716,656.0999999999998,36.4,101.3,186.32500000000005,312.80499999999995,99.36723912648995
1280C2210,497,1280,Malmö,957,Storstäder,22,5,2142,370146,6162064,7772.38522,1932249.437,241.04186073059364,956.0999999999998,90.3,204.20000000000002,364.6499999999999,558.3149999999996,171.38207879881193
1280C2560,498,1280,Malmö,227,Storstäder,22,5,1323,374671,6163900,1629.003746,150998.6908,88.2395091324201,752.1999999999999,21.5,65.5,130.4,252.9199999999997,83.01623318098359
1280C2590,499,1280,Malmö,506,Storstäder,22,5,1524,373305,6162990,2036.867813,107311.9308,101.54718036529681,383.4999999999999,36.275,78.7,155.60000000000002,253.80000000000004,78.33411520834926
1280C2620,500,1280,Malmö,490,Storstäder,22,5,1605,373305,6162990,1541.44251,87238.35154,146.0867465753425,767.6999999999998,47.05,126.80000000000001,219.925,353.29999999999995,112.10045016498538
1280C2500,501,1280,Malmö,352,Storstäder,22,5,2491,375523,6164336,3139.895115,588875.0967,117.53842465753425,653.8999999999999,35.5,98.3,172.85000000000002,306.1149999999998,97.90046692049793
1280C2340,502,1280,Malmö,749,Storstäder,22,5,2017,380325,6162973,6073.559473,1370271.932,154.85386986301373,599.1999999999998,54.7,122.5,237.45000000000007,380.00999999999976,117.96443360386323
1280C2630,503,1280,Malmö,628,Storstäder,22,5,1776,373305,6162990,1091.576492,67300.58072,133.2976940639269,681.9,47.1,105.8,205.2,324.5,100.99738784868255
1280C2660,504,1280,Malmö,328,Storstäder,22,5,1393,374671,6163900,1267.319364,79147.40567,68.5753196347032,323.40000000000003,24.9,51.3,104.8,174.9,55.22577957392092
1280C2690,505,1280,Malmö,381,Storstäder,22,5,1389,374671,6163900,2091.818429,173011.5215,113.32639269406394,700.4999999999999,33.075,93.5,168.3,294.1,93.877541487589
1280C2720,506,1280,Malmö,309,Storstäder,22,5,1519,374671,6163900,1524.350263,118620.2532,87.07334474885845,583.0999999999999,25.4,68.8,129.9,231.60499999999993,74.37894256700153
1280C2700,507,1280,Malmö,434,Storstäder,22,5,1643,375585,6164375,1876.505599,214621.7472,126.65682648401827,619.6999999999998,39.5,104.20000000000002,190.9,319.005,100.7237459616418
1280C2010,508,1280,Malmö,705,Storstäder,22,5,1556,380325,6162973,14210.20615,8267008.729,185.8896575342466,790.9999999999999,65.5,160.3,282.9,433.60499999999985,136.01257891758513
1280C2770,509,1280,Malmö,329,Storstäder,22,5,1389,374671,6163900,1199.210094,73485.68245,91.83704337899543,561.8,28.4,70.25,137.9,244.2,78.043619020717
1280C2640,510,1280,Malmö,430,Storstäder,22,5,1260,375585,6164375,4302.973207,577972.7278,135.4191095890411,669.7999999999997,43.3,116.20000000000002,201.30000000000004,333.5049999999998,105.80918568122483
1280C2790,511,1280,Malmö,253,Storstäder,22,5,1447,375523,6164336,2070.89653,185650.1164,49.80811643835616,215.30000000000004,17.9,39.5,75.9,130.40499999999994,40.51578592209129
1280C2760,512,1280,Malmö,411,Storstäder,22,5,1450,375585,6164375,3741.810681,464128.1823,107.06054794520549,526.4999999999998,33.0,87.10000000000001,163.32500000000005,268.6,85.1886412575737
1280C2820,513,1280,Malmö,345,Storstäder,22,5,1610,375585,6164375,1502.7972,116760.2644,117.73495433789955,632.8,35.4,97.05,174.4,304.7099999999999,98.50573165308889
1280C2710,514,1280,Malmö,505,Storstäder,22,5,1434,373148,6164717,7315.096899,2139886.411,130.5001598173516,618.0999999999999,43.5,108.0,199.10000000000002,313.10499999999996,99.48870182152903
1280C2860,515,1280,Malmö,428,Storstäder,22,5,1393,377680,6165466,1176.69348,64475.40916,111.8325799086758,567.6999999999999,35.9,89.55000000000001,170.1,283.80499999999995,89.60556023173326
1280C2850,516,1280,Malmö,567,Storstäder,22,5,2008,373148,6164717,2168.053632,262373.0056,118.63549086757992,501.5999999999997,43.3,93.2,180.32500000000002,295.3999999999999,91.40132294095451
1280C2840,517,1280,Malmö,508,Storstäder,22,5,1975,375585,6164375,3322.409798,476779.3856,131.8525684931507,725.4999999999999,43.8,108.7,200.40000000000003,324.205,102.36645614659597
1280C2890,518,1280,Malmö,430,Storstäder,22,5,1454,377680,6165466,1198.952986,70710.58816,97.04033105022832,530.4000000000001,32.5,76.19999999999999,149.3,240.60499999999996,76.99133287992706
1280C2880,519,1280,Malmö,1097,Storstäder,22,5,4527,373148,6164717,3539.740367,464694.4073,227.89953196347028,865.0999999999996,83.5,180.9,347.8999999999999,548.4999999999998,168.15566580543276
1280C2900,520,1280,Malmö,387,Storstäder,22,5,2110,373148,6164717,2052.574031,154687.3938,82.42230593607306,425.1999999999998,28.5,62.25,126.10000000000002,208.30999999999992,66.13311014017452
1280C2870,521,1280,Malmö,1304,Storstäder,22,5,4300,373148,6164717,6991.396573,1476937.334,269.1865182648401,933.3999999999994,97.1,211.05,411.72499999999997,653.9049999999995,200.48420676903575
1280C2910,522,1280,Malmö,584,Storstäder,22,5,2198,377680,6165466,8617.20875,1902426.884,152.80992009132422,698.0999999999998,50.6,129.5,233.32500000000005,365.1,115.57743721085969
1280C2920,523,1280,Malmö,400,Storstäder,22,5,1794,376617,6166264,16301.99977,13300923.7,97.5135502283105,503.7000000000001,32.5,76.69999999999999,149.125,243.10999999999984,77.5517269796623
1233B2050,524,1233,Vellinge,1182,Pendlingskommun nära storstad,29,4,2274,370713,6144299,14378.71727,6805468.855,313.46833333333325,1073.6999999999994,120.3,247.90000000000003,480.02499999999986,736.944999999999,224.67625809013563
1233B3010,525,1233,Vellinge,747,Pendlingskommun nära storstad,29,4,1275,364895,6142224,14308.18947,10386693.96,197.56464611872144,744.4999999999997,73.0,156.40000000000003,304.725,475.40499999999975,145.71077930908825
1233B2010,526,1233,Vellinge,1111,Pendlingskommun nära storstad,29,4,2155,370713,6144299,11108.93022,3039557.547,316.1414954337898,1193.9999999999995,122.475,261.75000000000006,482.62499999999983,726.3049999999995,221.3449058461389
1233B3030,527,1233,Vellinge,1024,Pendlingskommun nära storstad,29,4,2098,364895,6142224,8642.326872,2318309.065,300.6877625570776,1075.8999999999996,116.17500000000001,251.55000000000004,456.3249999999999,694.3999999999995,210.26451950264703
1233B2060,528,1233,Vellinge,938,Pendlingskommun nära storstad,29,4,1959,370713,6144299,5318.231409,1231950.484,245.55426940639262,751.3999999999996,94.2,195.25,375.82499999999993,578.2999999999997,175.83813843482653
1233B3020,529,1233,Vellinge,871,Pendlingskommun nära storstad,29,4,1668,364895,6142224,13040.82621,5987937.174,244.57117579908672,842.1999999999995,93.5,198.6,375.4249999999999,570.2049999999996,174.8408137577851
1233B2040,530,1233,Vellinge,1032,Pendlingskommun nära storstad,29,4,2265,370713,6144299,13070.49236,5599881.428,270.87602739726015,883.7999999999995,103.475,214.15000000000003,414.72499999999985,647.6049999999996,197.09199410818442
1233B2020,531,1233,Vellinge,917,Pendlingskommun nära storstad,29,4,1514,364895,6142224,14420.64756,9122021.471,278.5142579908675,1059.8999999999994,109.0,233.10000000000002,418.4999999999999,634.0249999999994,193.26068505597976
1233B2070,532,1233,Vellinge,1286,Pendlingskommun nära storstad,29,4,2511,370713,6144299,9156.521516,1452694.097,342.3560730593606,1052.6999999999994,133.8,272.95000000000005,523.2249999999997,806.0999999999995,243.5725656154771
1233B2030,533,1233,Vellinge,656,Pendlingskommun nära storstad,29,4,1287,370713,6144299,12903.51794,4402538.694,190.7525,898.8999999999996,71.4,158.70000000000002,291.29999999999995,443.99999999999983,137.29859236987255
1233B3040,534,1233,Vellinge,1183,Pendlingskommun nära storstad,29,4,2465,364895,6142224,21958.93259,19605775.78,312.16859589041087,1013.8999999999992,119.17500000000001,246.30000000000004,478.4999999999999,733.8049999999996,224.10209807839473
1233B2080,535,1233,Vellinge,918,Pendlingskommun nära storstad,29,4,1904,370713,6144299,20628.80884,11363016.78,242.40051369863008,843.8999999999996,92.20000000000002,190.70000000000002,369.025,577.1999999999996,175.5393001612303
1233C1010,536,1233,Vellinge,640,Pendlingskommun nära storstad,29,4,1347,376146,6150270,8736.83292,2629219.898,170.42441780821918,628.9999999999998,64.775,133.7,260.425,411.3,125.80099449758227
1233C1030,537,1233,Vellinge,1051,Pendlingskommun nära storstad,29,4,2337,376146,6150270,4711.748517,758263.7124,292.7599771689497,1047.2999999999993,112.9,236.70000000000002,445.62499999999983,682.2049999999996,208.41638669761835
1233C1020,538,1233,Vellinge,786,Pendlingskommun nära storstad,29,4,1676,376146,6150270,8181.883105,2888449.854,225.00039954337896,767.3999999999995,85.9,183.75,344.9,523.4049999999997,160.67792171843175
1233B4010,539,1233,Vellinge,537,Pendlingskommun nära storstad,29,4,1027,387969,6152673,12930.76713,4332280.49,161.9272602739726,602.6999999999998,58.474999999999994,133.10000000000002,247.32500000000007,383.3999999999999,118.63762470230434
1233C1040,540,1233,Vellinge,1073,Pendlingskommun nära storstad,29,4,2102,376146,6150270,11412.39497,4127514.025,320.42218036529675,1044.5999999999997,125.65,268.55,481.5999999999998,736.6099999999992,223.39285238901286
1233C1050,541,1233,Vellinge,867,Pendlingskommun nära storstad,29,4,1763,376146,6150270,8475.898264,3852335.756,222.86071917808218,780.3999999999995,86.3,173.50000000000003,342.1249999999999,534.7099999999996,162.64825483241654
1233A0010,542,1233,Vellinge,988,Pendlingskommun nära storstad,29,4,1687,370713,6144299,54312.25611,51975787.03,259.8953652968036,828.3999999999995,101.9,202.55,400.1249999999999,613.7249999999993,187.10042734702986
1233A0020,543,1233,Vellinge,555,Pendlingskommun nära storstad,29,4,905,376146,6150270,30637.50549,26224384.7,164.73430365296804,735.5999999999997,60.4,133.60000000000002,251.30000000000004,391.30499999999995,121.70349438666283
1233B4020,544,1233,Vellinge,861,Pendlingskommun nära storstad,29,4,1602,379526,6156913,26753.35708,16120275.34,231.2559817351598,776.1999999999995,89.60000000000001,184.90000000000003,353.625,543.7999999999997,165.52023878375854
1286C1090,545,1286,Ystad,690,Mindre stad/tätort,22,3,1605,413011,6151678,3121.229139,502517.6041,142.97484018264842,575.0999999999999,51.4,112.5,217.32500000000005,348.30499999999995,107.32054244328187
1286C1060,546,1286,Ystad,924,Mindre stad/tätort,22,3,2158,433090,6157355,3625.279089,714457.0151,196.97794520547944,747.7999999999997,69.57499999999999,156.70000000000005,303.49999999999994,472.3999999999998,146.12958536373353
1286C1070,547,1286,Ystad,1034,Mindre stad/tätort,22,3,2327,413011,6151678,4057.019946,879625.2374,212.10140410958903,776.5999999999996,76.4,167.3,326.32499999999993,518.3999999999997,158.26618905532735
1286C1020,548,1286,Ystad,747,Mindre stad/tätort,22,3,1779,413011,6151678,4771.390817,792451.9768,166.18772831050228,860.6999999999997,58.2,131.75,253.80000000000004,404.2049999999998,126.47557421232072
1286C1010,549,1286,Ystad,691,Mindre stad/tätort,22,3,1898,413011,6151678,4852.478057,817606.4593,147.80509132420093,612.1999999999996,53.650000000000006,117.20000000000002,227.32500000000005,358.9099999999998,110.76939203280443
1286C1030,550,1286,Ystad,769,Mindre stad/tätort,22,3,1678,413011,6151678,3576.531243,448512.9849,171.74622146118722,676.5999999999998,61.4,137.60000000000002,268.20000000000005,408.7049999999998,127.76974186514596
1286C1040,551,1286,Ystad,1605,Mindre stad/tätort,22,3,3376,413011,6151678,8220.57515,3351559.751,339.6301598173515,1175.1999999999994,128.875,274.8,517.7499999999998,803.9049999999994,245.35951428768132
1286C1050,552,1286,Ystad,647,Mindre stad/tätort,22,3,1505,413011,6151678,3416.536928,539237.234,141.96866438356165,596.6999999999998,50.2,112.3,218.40000000000003,342.3149999999998,107.23452559004436
1286C1080,553,1286,Ystad,1008,Mindre stad/tätort,22,3,2514,433090,6157355,18623.28764,11177833.66,233.15070776255703,892.6999999999997,85.525,192.6,356.4,547.3049999999995,169.16046511066799
1286C1100,554,1286,Ystad,447,Mindre stad/tätort,22,3,884,413011,6151678,8622.944708,3863722.613,99.67581050228311,481.5,32.8,78.19999999999999,152.8,244.1099999999999,78.18350205532238
1286B2020,555,1286,Ystad,647,Mindre stad/tätort,22,3,1261,433090,6157355,6543.399688,1316240.035,151.5246917808219,644.9999999999999,53.224999999999994,123.6,229.90000000000003,367.0049999999998,114.67221526051296
